englishName,monoNameIndex,internalName,nameTag,pickupSize,nameStrId,descriptionStrId,categoryStrId,locationStrId,unitStrId,sizeStrId,isRare,ignoresHole,volume,isCollectible
Ryokan Sign,1369,HOTEL06_E,旅,6014,OT_OBJ_1370,OT_CMM_1370,OT_CTG_062,OT_MPN_055,UI_SYS_057,UI_NIC_016,FALSE,FALSE,11.39139,TRUE
Ryokan Sign,1370,HOTEL07_E,館,6014,OT_OBJ_1371,OT_CMM_1371,OT_CTG_062,OT_MPN_055,UI_SYS_057,UI_NIC_016,FALSE,FALSE,11.39139,TRUE
Factory,1371,KOMBINAT01_G,Striped,34605,OT_OBJ_1372,OT_CMM_1372,OT_CTG_051,OT_MPN_058,UI_SYS_062,UI_NIC_019,FALSE,FALSE,2169.838,TRUE
Factory,1372,KOMBINAT02_G,Solid,32150,OT_OBJ_1373,OT_CMM_1373,OT_CTG_051,OT_MPN_058,UI_SYS_062,UI_NIC_019,FALSE,FALSE,1740.047,TRUE
Parking Turntable,1373,PARKING02_E,,8649,OT_OBJ_1374,OT_CMM_1374,OT_CTG_043,OT_MPN_052,UI_SYS_059,UI_NIC_017,FALSE,FALSE,33.88212,TRUE
Old Hotel Building,1374,HOTELB01_G,,46170,OT_OBJ_1375,OT_CMM_1375,OT_CTG_057,OT_MPN_053,UI_SYS_062,UI_NIC_019,FALSE,FALSE,5153.417,TRUE
New Hotel Building,1375,HOTELB02_G,,32449,OT_OBJ_1376,OT_CMM_1376,OT_CTG_057,OT_MPN_053,UI_SYS_062,UI_NIC_019,FALSE,FALSE,1788.974,TRUE
Connecting Bridge,1376,HOTELB03_G,,15500,OT_OBJ_1377,OT_CMM_1377,OT_CTG_057,OT_MPN_053,UI_SYS_058,UI_NIC_018,FALSE,FALSE,195.0187,TRUE
Old Hotel Sign,1377,HOTELB04_E,,8305,OT_OBJ_1378,OT_CMM_1378,OT_CTG_062,OT_MPN_053,UI_SYS_057,UI_NIC_017,FALSE,FALSE,30.00254,TRUE
New Hotel Sign,1378,HOTELB05_E,,7768,OT_OBJ_1379,OT_CMM_1379,OT_CTG_062,OT_MPN_053,UI_SYS_057,UI_NIC_017,FALSE,FALSE,24.54709,TRUE
Rocket Preparation Pad,1379,ROCKET03_G,,,OT_OBJ_1380,OT_CMM_1380,,,UI_SYS_067,,FALSE,FALSE,,FALSE
Apartment Building #1,1380,MANSION03_G,,,OT_OBJ_1381,OT_CMM_1381,,,UI_SYS_062,,FALSE,FALSE,,FALSE
Apartment Building #2,1381,MANSION04_G,,,OT_OBJ_1382,OT_CMM_1382,,,UI_SYS_062,,FALSE,FALSE,,FALSE
Bubble Island,1382,ISLAND09_G,,200164,OT_OBJ_1383,OT_CMM_1383,OT_CTG_065,OT_MPN_059,UI_SYS_061,UI_NIC_019,FALSE,FALSE,419913.5,TRUE
Splashy Island,1383,ISLAND10_G,,277639,OT_OBJ_1384,OT_CMM_1384,OT_CTG_065,OT_MPN_062,UI_SYS_061,UI_NIC_019,FALSE,FALSE,1120575,TRUE
Cuttlefish Island,1384,ISLAND11_G,,345482,OT_OBJ_1385,OT_CMM_1385,OT_CTG_065,OT_MPN_062,UI_SYS_061,UI_NIC_020,FALSE,FALSE,2159112,TRUE
Flying Fish Island,1385,ISLAND12_G,,184465,OT_OBJ_1386,OT_CMM_1386,OT_CTG_065,OT_MPN_063,UI_SYS_061,UI_NIC_019,FALSE,FALSE,328658.2,TRUE
Anglerfish Island,1386,ISLAND13_G,,299072,OT_OBJ_1387,OT_CMM_1387,OT_CTG_065,OT_MPN_061,UI_SYS_061,UI_NIC_019,FALSE,FALSE,1400642,TRUE
Roe Island,1387,ISLAND14_G,,137257,OT_OBJ_1388,OT_CMM_1388,OT_CTG_065,OT_MPN_063,UI_SYS_061,UI_NIC_019,FALSE,FALSE,135394.5,TRUE
Sea Cucumber Is.,1388,ISLAND15_G,,295199,OT_OBJ_1389,OT_CMM_1389,OT_CTG_065,OT_MPN_062,UI_SYS_061,UI_NIC_019,FALSE,FALSE,1346923,TRUE
Black-Tailed Gull Is.,1389,ISLAND16_G,,291228,OT_OBJ_1390,OT_CMM_1390,OT_CTG_065,OT_MPN_063,UI_SYS_061,UI_NIC_019,FALSE,FALSE,1293292,TRUE
Coral Island,1390,ISLAND17_G,,297276,OT_OBJ_1391,OT_CMM_1391,OT_CTG_065,OT_MPN_061,UI_SYS_061,UI_NIC_019,FALSE,FALSE,1375559,TRUE
Seagull Park Site,1391,ISLAND18_G,,143450,OT_OBJ_1392,OT_CMM_1392,OT_CTG_065,OT_MPN_050,UI_SYS_061,UI_NIC_019,FALSE,FALSE,154563.9,TRUE
Drawbridge,1392,BRIDGE04_G,,13041,OT_OBJ_1393,OT_CMM_1393,OT_CTG_060,OT_MPN_053,UI_SYS_058,UI_NIC_018,FALSE,FALSE,116.1348,TRUE
Suspension Bridge,1393,BRIDGE05_G,,31886,OT_OBJ_1394,OT_CMM_1394,OT_CTG_040,OT_MPN_056,UI_SYS_058,UI_NIC_019,FALSE,FALSE,1697.583,TRUE
Sunglass Bridge,1394,BRIDGE06_G,,71957,OT_OBJ_1395,OT_CMM_1395,OT_CTG_060,OT_MPN_059,UI_SYS_058,UI_NIC_019,FALSE,FALSE,19509.02,TRUE
Majima Residence,1395,OUCHI07_F,,16308,OT_OBJ_1396,OT_CMM_1396,OT_CTG_055,OT_MPN_056,UI_SYS_062,UI_NIC_018,FALSE,FALSE,227.1221,TRUE
Kimura Residence,1396,OUCHI08_F,,19702,OT_OBJ_1397,OT_CMM_1397,OT_CTG_055,OT_MPN_056,UI_SYS_062,UI_NIC_018,FALSE,FALSE,400.4813,TRUE
Hara Residence,1397,OUCHI09_F,,16308,OT_OBJ_1398,OT_CMM_1398,OT_CTG_055,OT_MPN_056,UI_SYS_062,UI_NIC_018,FALSE,FALSE,227.1221,TRUE
Crane Scaffold,1398,CRANE02_G,Yellow,34809,OT_OBJ_1399,OT_CMM_1399,OT_CTG_023,OT_MPN_058,UI_SYS_067,UI_NIC_019,FALSE,FALSE,2208.489,TRUE
Netting Cage,1399,YOUSHOKU01_G,,46873,OT_OBJ_1400,OT_CMM_1400,OT_CTG_019,OT_MPN_061,UI_SYS_057,UI_NIC_019,FALSE,FALSE,5392.444,TRUE
RC Boy,1400,MANKID01_C,,1111,OT_OBJ_1401,OT_CMM_1401,OT_CTG_070,OT_MPN_052,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.07194763,TRUE
Great x2 Grandpa,1401,MANGSAN03_D,,1571,OT_OBJ_1402,OT_CMM_1402,OT_CTG_072,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2033714,TRUE
Great x3 Grandpa,1402,MANGSAN04_D,,1800,OT_OBJ_1403,OT_CMM_1403,OT_CTG_072,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.305856,TRUE
Summer Schoolgirl,1403,MANJOSHI03_D,,1397,OT_OBJ_1404,OT_CMM_1404,OT_CTG_071,OT_MPN_052,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1430477,TRUE
Summer Skinny,1404,MANJOSHI04_D,,1541,OT_OBJ_1405,OT_CMM_1405,OT_CTG_071,OT_MPN_053,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.1917343,TRUE
Businessman,1405,MANSUIT03_D,Black Bag,1809,OT_OBJ_1406,OT_CMM_1406,OT_CTG_073,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.3100747,TRUE
Fat Businessman,1406,MANSUIT04_D,,2101,OT_OBJ_1407,OT_CMM_1407,OT_CTG_073,OT_MPN_043,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.4862251,TRUE
Shy Guy,1407,MANOSAN04_D,,1885,OT_OBJ_1408,OT_CMM_1408,OT_CTG_072,OT_MPN_052,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.3512256,TRUE
Nerdy Guy,1408,MANOSAN05_D,,1648,OT_OBJ_1409,OT_CMM_1409,OT_CTG_072,OT_MPN_043,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2347275,TRUE
Loud Momma,1409,MANOBAN04_D,,2002,OT_OBJ_1410,OT_CMM_1410,OT_CTG_072,OT_MPN_053,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.4206662,TRUE
Momma,1410,MANOBAN05_D,,1587,OT_OBJ_1411,OT_CMM_1411,OT_CTG_072,OT_MPN_041,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2095868,TRUE
Part-Timer,1411,MANMASTER03_D,,1563,OT_OBJ_1412,OT_CMM_1412,OT_CTG_073,OT_MPN_041,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2001767,TRUE
Flower Girl,1412,MANMASTER04_D,,1627,OT_OBJ_1413,OT_CMM_1413,OT_CTG_073,OT_MPN_041,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2258622,TRUE
Store Owner,1413,MANMASTER05_D,,2161,OT_OBJ_1414,OT_CMM_1414,OT_CTG_073,OT_MPN_041,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.528656,TRUE
Souvenir Store Worker,1414,MANMASTER06_D,,,OT_OBJ_1415,OT_CMM_1415,,,UI_SYS_060,,FALSE,FALSE,,FALSE
Wrestler,1415,MANPRO01_D,,1974,OT_OBJ_1416,OT_CMM_1416,OT_CTG_047,OT_MPN_047,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.4033084,TRUE
Masked Wrestler,1416,MANPRO02_D,,2370,OT_OBJ_1417,OT_CMM_1417,OT_CTG_047,OT_MPN_053,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.6970469,TRUE
Sumo Wrestler,1417,MANSUMO01_D,,3001,OT_OBJ_1418,OT_CMM_1418,OT_CTG_074,OT_MPN_052,UI_SYS_060,UI_NIC_016,FALSE,FALSE,1.415829,TRUE
Judo Wrestler,1418,MANJUDO02_D,,2103,OT_OBJ_1419,OT_CMM_1419,OT_CTG_074,OT_MPN_053,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.4870828,TRUE
Dangling Boy,1419,MANIRONBAR_E,,1555,OT_OBJ_1420,OT_CMM_1420,OT_CTG_071,OT_MPN_052,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.1970517,TRUE
Marine Jumboman,1420,MANUL03_G,,88319,OT_OBJ_1421,OT_CMM_1421,OT_CTG_048,OT_MPN_061,UI_SYS_060,UI_NIC_019,FALSE,FALSE,36071.49,TRUE
Mogran,1421,MANMONSTER01_G,,171187,OT_OBJ_1422,OT_CMM_1422,OT_CTG_047,OT_MPN_061,UI_SYS_060,UI_NIC_019,FALSE,FALSE,262673,TRUE
Tall Businessman,1422,MANSUIT05_D,Blue Shirt,1961,OT_OBJ_1423,OT_CMM_1423,OT_CTG_073,OT_MPN_052,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.3954168,TRUE
Lion Dance,1423,MANSHISHI01_E,,2323,OT_OBJ_1424,OT_CMM_1424,OT_CTG_044,OT_MPN_052,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.6570459,TRUE
Stilts,1424,MANTAKEUMA01_E,,1614,OT_OBJ_1425,OT_CMM_1425,OT_CTG_044,OT_MPN_050,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2203296,TRUE
Golfer Guy,1425,MANOSAN01B_D,,1666,OT_OBJ_1426,OT_CMM_1426,OT_CTG_072,OT_MPN_051,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2421802,TRUE
Sleepy Mom,1426,MANOBAN01B_D,,1333,OT_OBJ_1427,OT_CMM_1427,OT_CTG_072,OT_MPN_053,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.1240903,TRUE
Pretty Boy,1427,MANOZAKI_D,,1428,OT_OBJ_1428,OT_CMM_1428,OT_CTG_072,OT_MPN_043,UI_SYS_060,UI_NIC_013,TRUE,FALSE,0.1525623,TRUE
Invisible Man,1428,MANSTEALTH_D,,1843,OT_OBJ_1429,OT_CMM_1429,OT_CTG_072,OT_MPN_052,UI_SYS_060,UI_NIC_014,TRUE,FALSE,0.3278709,TRUE
Swordfish,1429,FISH09_D,,14230,OT_OBJ_1430,OT_CMM_1430,OT_CTG_079,OT_MPN_056,UI_SYS_065,UI_NIC_018,FALSE,FALSE,150.8824,TRUE
Giant Squid,1430,OCTOPUS03_F,,23920,OT_OBJ_1431,OT_CMM_1431,OT_CTG_079,OT_MPN_063,UI_SYS_065,UI_NIC_019,FALSE,FALSE,716.6805,TRUE
Giant Octopus,1431,OCTOPUS04_F,,50000,OT_OBJ_1432,OT_CMM_1432,OT_CTG_079,OT_MPN_063,UI_SYS_065,UI_NIC_019,FALSE,FALSE,6545.137,TRUE
Merman,1432,FISH10_D,,2115,OT_OBJ_1433,OT_CMM_1433,OT_CTG_079,OT_MPN_051,UI_SYS_060,UI_NIC_015,TRUE,FALSE,0.4953914,TRUE
The Old Crab Mart,1433,ISLAND19_G,,152425,OT_OBJ_1434,OT_CMM_1434,OT_CTG_065,OT_MPN_053,UI_SYS_061,UI_NIC_019,FALSE,FALSE,185425,TRUE
Old Suntan Beach,1434,ISLAND20_G,,219070,OT_OBJ_1435,OT_CMM_1435,OT_CTG_065,OT_MPN_055,UI_SYS_061,UI_NIC_019,FALSE,FALSE,550487.3,TRUE
Old Urchinville,1435,ISLAND21_G,,196549,OT_OBJ_1436,OT_CMM_1436,OT_CTG_065,OT_MPN_052,UI_SYS_061,UI_NIC_019,FALSE,FALSE,397569.5,TRUE
Old Saltville,1436,ISLAND22_G,,199643,OT_OBJ_1437,OT_CMM_1437,OT_CTG_065,OT_MPN_053,UI_SYS_061,UI_NIC_019,FALSE,FALSE,416639.7,TRUE
The Old Ranch,1437,ISLAND23_G,,367476,OT_OBJ_1438,OT_CMM_1438,OT_CTG_065,OT_MPN_054,UI_SYS_061,UI_NIC_020,FALSE,FALSE,2598283,TRUE
Dummy Hit 05,1438,DUMMYHIT05_A,,217176,OT_OBJ_1439,OT_CMM_1439,,,UI_SYS_061,,FALSE,FALSE,536333,FALSE
Penguin Island,1439,ISLAND25_G,,288371,OT_OBJ_1440,OT_CMM_1440,OT_CTG_065,OT_MPN_059,UI_SYS_061,UI_NIC_019,FALSE,FALSE,1255609,TRUE
Old Fishing Port,1440,ISLAND26_G,,290725,OT_OBJ_1441,OT_CMM_1441,OT_CTG_065,OT_MPN_056,UI_SYS_061,UI_NIC_019,FALSE,FALSE,1286602,TRUE
New Fishing Port,1441,ISLAND27_G,,356923,OT_OBJ_1442,OT_CMM_1442,OT_CTG_065,OT_MPN_056,UI_SYS_061,UI_NIC_020,FALSE,FALSE,2380796,TRUE
Circus Site,1442,ISLAND28_G,,352310,OT_OBJ_1443,OT_CMM_1443,OT_CTG_065,OT_MPN_057,UI_SYS_061,UI_NIC_020,FALSE,FALSE,2289675,TRUE
The Old Port,1443,ISLAND29_G,,394539,OT_OBJ_1444,OT_CMM_1444,OT_CTG_065,OT_MPN_056,UI_SYS_061,UI_NIC_020,FALSE,FALSE,3215653,TRUE
Kuroshio Hills,1444,ISLAND30_G,,440445,OT_OBJ_1445,OT_CMM_1445,OT_CTG_065,OT_MPN_060,UI_SYS_061,UI_NIC_020,FALSE,FALSE,4473761,TRUE
Kuroshio Town,1445,ISLAND31_G,,336719,OT_OBJ_1446,OT_CMM_1446,OT_CTG_065,OT_MPN_060,UI_SYS_061,UI_NIC_020,FALSE,FALSE,1998951,TRUE
Old Middle School,1446,ISLAND32_G,,305688,OT_OBJ_1447,OT_CMM_1447,OT_CTG_065,OT_MPN_060,UI_SYS_061,UI_NIC_020,FALSE,FALSE,1495660,TRUE
Sea Lion Island,1447,ISLAND33_G,,243822,OT_OBJ_1448,OT_CMM_1448,OT_CTG_065,OT_MPN_058,UI_SYS_061,UI_NIC_019,FALSE,FALSE,758959.5,TRUE
Dummy Hit 06,1448,DUMMYHIT06_A,,6060,OT_OBJ_1449,OT_CMM_1449,,,UI_SYS_061,,FALSE,FALSE,11.65553,FALSE
,1449,ISLAND35_G,,,OT_OBJ_1450,OT_CMM_1450,,,UI_SYS_061,,FALSE,FALSE,,FALSE
Mackerel Building,1450,BUILDING11_G,,91248,OT_OBJ_1451,OT_CMM_1451,OT_CTG_053,OT_MPN_061,UI_SYS_062,UI_NIC_019,FALSE,FALSE,39780.36,TRUE
Sea Bass Building,1451,BUILDING12_G,,62531,OT_OBJ_1452,OT_CMM_1452,OT_CTG_053,OT_MPN_059,UI_SYS_062,UI_NIC_019,FALSE,FALSE,12802.52,TRUE
Guppy Building,1452,BUILDING13_G,,33828,OT_OBJ_1453,OT_CMM_1453,OT_CTG_053,OT_MPN_061,UI_SYS_062,UI_NIC_019,FALSE,FALSE,2026.878,TRUE
Shark Building,1453,BUILDING14_G,,45660,OT_OBJ_1454,OT_CMM_1454,OT_CTG_053,OT_MPN_061,UI_SYS_062,UI_NIC_019,FALSE,FALSE,4984.51,TRUE
Shrimp Building,1454,BUILDING15_G,,45660,OT_OBJ_1455,OT_CMM_1455,OT_CTG_053,OT_MPN_062,UI_SYS_062,UI_NIC_019,FALSE,FALSE,4984.51,TRUE
Green Balloon,1455,BALLOON06_C,,897,OT_OBJ_1456,OT_CMM_1456,OT_CTG_017,OT_MPN_050,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.03780255,TRUE
Pink Balloon,1456,BALLOON07_C,,897,OT_OBJ_1457,OT_CMM_1457,OT_CTG_017,OT_MPN_050,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.03780255,TRUE
Advertising Balloon #2,1457,BALLOON08_F,,,OT_OBJ_1458,OT_CMM_1458,,,UI_SYS_057,,FALSE,FALSE,,FALSE
Secret,1458,SECRET,,,OT_OBJ_1459,OT_CMM_1459,,,UI_SYS_057,,FALSE,FALSE,,FALSE
Over 10cm Sign,1459,PILONSIDE01_A,,100,OT_OBJ_1460,OT_CMM_1460,OT_CTG_063,OT_MPN_033,UI_SYS_066,UI_NIC_010,FALSE,FALSE,0.00005377243,TRUE
Over 20cm Sign,1460,PILONSIDE02_B,,200,OT_OBJ_1461,OT_CMM_1461,OT_CTG_063,OT_MPN_034,UI_SYS_066,UI_NIC_010,FALSE,FALSE,0.0004216894,TRUE
Over 50cm Sign,1461,PILONSIDE03_C,,500,OT_OBJ_1462,OT_CMM_1462,OT_CTG_063,OT_MPN_038,UI_SYS_066,UI_NIC_012,FALSE,FALSE,0.006562785,TRUE
Over 45cm Sign,1462,PILONSIDE04_C,,450,OT_OBJ_1463,OT_CMM_1463,OT_CTG_063,OT_MPN_040,UI_SYS_066,UI_NIC_012,FALSE,FALSE,0.004784271,TRUE
Over 1.5m Sign,1463,PILONSIDE05_D,,1500,OT_OBJ_1464,OT_CMM_1464,OT_CTG_063,OT_MPN_043,UI_SYS_066,UI_NIC_013,FALSE,FALSE,0.1767273,TRUE
Over 5m Sign,1464,PILONSIDE06_E,,5000,OT_OBJ_1465,OT_CMM_1465,OT_CTG_063,OT_MPN_049,UI_SYS_066,UI_NIC_016,FALSE,FALSE,6.547184,TRUE
Carp Streamer,1465,MIX03_E,,,OT_OBJ_1466,OT_CMM_1466,,,UI_SYS_057,,FALSE,FALSE,,FALSE
Xmas Tree,1466,MIX02_D,,,OT_OBJ_1467,OT_CMM_1467,,,UI_SYS_057,,FALSE,FALSE,,FALSE
Vaulting Horse,1467,MIX01_D,,,OT_OBJ_1468,OT_CMM_1468,,,UI_SYS_057,,FALSE,FALSE,,FALSE
Registered Trademark,1468,LOGO04_B,,,OT_OBJ_1469,OT_CMM_1469,,,UI_SYS_057,,FALSE,FALSE,,FALSE
Royal Present,1469,PRE01_D,,138,OT_OBJ_1470,OT_CMM_1470,,,UI_SYS_057,,FALSE,FALSE,0.0001379627,FALSE
Royal Present,1470,PRE02_D,,549,OT_OBJ_1471,OT_CMM_1471,,,UI_SYS_057,,FALSE,FALSE,0.008695378,FALSE
Royal Present,1471,PRE03_D,,1381,OT_OBJ_1472,OT_CMM_1472,,,UI_SYS_057,,FALSE,FALSE,0.1381069,FALSE
Royal Present,1472,PRE04_D,,13787,OT_OBJ_1473,OT_CMM_1473,,,UI_SYS_057,,FALSE,FALSE,137.2231,FALSE
,,LOGO01_B,,,OT_OBJ_1474,OT_CMM_1474,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,LOGO02_B,,,OT_OBJ_1475,OT_CMM_1475,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,LOGO03_B,,,OT_OBJ_1476,OT_CMM_1476,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,OUJI_D,,,OT_OBJ_1477,OT_CMM_1477,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI02_D,,,OT_OBJ_1478,OT_CMM_1478,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI03_D,,,OT_OBJ_1479,OT_CMM_1479,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI04_D,,,OT_OBJ_1480,OT_CMM_1480,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI05_D,,,OT_OBJ_1481,OT_CMM_1481,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI06_D,,,OT_OBJ_1482,OT_CMM_1482,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI07_D,,,OT_OBJ_1483,OT_CMM_1483,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI08_D,,,OT_OBJ_1484,OT_CMM_1484,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI09_D,,,OT_OBJ_1485,OT_CMM_1485,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI10_D,,,OT_OBJ_1486,OT_CMM_1486,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI11_D,,,OT_OBJ_1487,OT_CMM_1487,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI12_D,,,OT_OBJ_1488,OT_CMM_1488,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI13_D,,,OT_OBJ_1489,OT_CMM_1489,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI14_D,,,OT_OBJ_1490,OT_CMM_1490,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI15_D,,,OT_OBJ_1491,OT_CMM_1491,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI16_D,,,OT_OBJ_1492,OT_CMM_1492,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI17_D,,,OT_OBJ_1493,OT_CMM_1493,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI18_D,,,OT_OBJ_1494,OT_CMM_1494,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI19_D,,,OT_OBJ_1495,OT_CMM_1495,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI20_D,,,OT_OBJ_1496,OT_CMM_1496,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI21_D,,,OT_OBJ_1497,OT_CMM_1497,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI22_D,,,OT_OBJ_1498,OT_CMM_1498,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI23_D,,,OT_OBJ_1499,OT_CMM_1499,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,OUJI24_D,,,OT_OBJ_1500,OT_CMM_1500,,,UI_SYS_060,,FALSE,FALSE,,FALSE
,,ED000_G,,,OT_OBJ_1501,OT_CMM_1501,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED001_G,,,OT_OBJ_1502,OT_CMM_1502,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED002_G,,,OT_OBJ_1503,OT_CMM_1503,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED003_G,,,OT_OBJ_1504,OT_CMM_1504,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED004_G,,,OT_OBJ_1505,OT_CMM_1505,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED005_G,,,OT_OBJ_1506,OT_CMM_1506,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED006_G,,,OT_OBJ_1507,OT_CMM_1507,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED007_G,,,OT_OBJ_1508,OT_CMM_1508,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED008_G,,,OT_OBJ_1509,OT_CMM_1509,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED009_G,,,OT_OBJ_1510,OT_CMM_1510,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED010_G,,,OT_OBJ_1511,OT_CMM_1511,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED011_G,,,OT_OBJ_1512,OT_CMM_1512,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED012_G,,,OT_OBJ_1513,OT_CMM_1513,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED013_G,,,OT_OBJ_1514,OT_CMM_1514,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED014_G,,,OT_OBJ_1515,OT_CMM_1515,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED015_G,,,OT_OBJ_1516,OT_CMM_1516,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED016_G,,,OT_OBJ_1517,OT_CMM_1517,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED017_G,,,OT_OBJ_1518,OT_CMM_1518,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED018_G,,,OT_OBJ_1519,OT_CMM_1519,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED019_G,,,OT_OBJ_1520,OT_CMM_1520,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED020_G,,,OT_OBJ_1521,OT_CMM_1521,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED021_G,,,OT_OBJ_1522,OT_CMM_1522,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED022_G,,,OT_OBJ_1523,OT_CMM_1523,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED023_G,,,OT_OBJ_1524,OT_CMM_1524,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED024_G,,,OT_OBJ_1525,OT_CMM_1525,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED025_G,,,OT_OBJ_1526,OT_CMM_1526,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED026_G,,,OT_OBJ_1527,OT_CMM_1527,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED027_G,,,OT_OBJ_1528,OT_CMM_1528,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED028_G,,,OT_OBJ_1529,OT_CMM_1529,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED029_G,,,OT_OBJ_1530,OT_CMM_1530,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED030_G,,,OT_OBJ_1531,OT_CMM_1531,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED031_G,,,OT_OBJ_1532,OT_CMM_1532,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED032_G,,,OT_OBJ_1533,OT_CMM_1533,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED033_G,,,OT_OBJ_1534,OT_CMM_1534,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED034_G,,,OT_OBJ_1535,OT_CMM_1535,,,UI_SYS_057,,FALSE,FALSE,,FALSE
,,ED035_G,,,OT_OBJ_1536,OT_CMM_1536,,,UI_SYS_057,,FALSE,FALSE,,FALSE
